asset_id,category,batch,source_ref,pure_path,annotated_path,prompt_source,annotation_source,status,story_stage,stage_name,whitebox_reference_path
MSB133,micro_storyboard,B05,Clip 14,visual_assets/pure/micro_storyboard/B05/MSB133_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB133_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_CORRIDOR_MSB133.png
MSB134,micro_storyboard,B05,Clip 14,visual_assets/pure/micro_storyboard/B05/MSB134_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB134_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_CORRIDOR_MSB134.png
MSB135,micro_storyboard,B05,Clip 14,visual_assets/pure/micro_storyboard/B05/MSB135_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB135_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_CORRIDOR_MSB135.png
MSB136,micro_storyboard,B05,Clip 14,visual_assets/pure/micro_storyboard/B05/MSB136_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB136_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_CORRIDOR_MSB136.png
MSB137,micro_storyboard,B05,Clip 14,visual_assets/pure/micro_storyboard/B05/MSB137_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB137_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_CORRIDOR_MSB137.png
MSB138,micro_storyboard,B05,Clip 14,visual_assets/pure/micro_storyboard/B05/MSB138_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB138_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_CORRIDOR_MSB138.png
MSB139,micro_storyboard,B05,Clip 15,visual_assets/pure/micro_storyboard/B05/MSB139_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB139_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_PHONE_MSB139.png
MSB140,micro_storyboard,B05,Clip 15,visual_assets/pure/micro_storyboard/B05/MSB140_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB140_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_PHONE_MSB140.png
MSB141,micro_storyboard,B05,Clip 15,visual_assets/pure/micro_storyboard/B05/MSB141_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB141_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_PHONE_MSB141.png
MSB142,micro_storyboard,B05,Clip 15,visual_assets/pure/micro_storyboard/B05/MSB142_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB142_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_PHONE_MSB142.png
MSB143,micro_storyboard,B05,Clip 15,visual_assets/pure/micro_storyboard/B05/MSB143_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB143_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_PHONE_MSB143.png
MSB144,micro_storyboard,B05,Clip 15,visual_assets/pure/micro_storyboard/B05/MSB144_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB144_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_PHONE_MSB144.png
MSB145,micro_storyboard,B05,Clip 15,visual_assets/pure/micro_storyboard/B05/MSB145_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB145_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_PHONE_MSB145.png
MSB146,micro_storyboard,B05,Clip 15,visual_assets/pure/micro_storyboard/B05/MSB146_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB146_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_PHONE_MSB146.png
MSB147,micro_storyboard,B05,Clip 16,visual_assets/pure/micro_storyboard/B05/MSB147_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB147_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_PHONE_MSB147.png
MSB148,micro_storyboard,B05,Clip 16,visual_assets/pure/micro_storyboard/B05/MSB148_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB148_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_PHONE_MSB148.png
MSB149,micro_storyboard,B05,Clip 16,visual_assets/pure/micro_storyboard/B05/MSB149_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB149_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_PHONE_MSB149.png
MSB150,micro_storyboard,B05,Clip 16,visual_assets/pure/micro_storyboard/B05/MSB150_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB150_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_PHONE_MSB150.png
MSB151,micro_storyboard,B05,Clip 16,visual_assets/pure/micro_storyboard/B05/MSB151_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB151_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_PHONE_MSB151.png
MSB152,micro_storyboard,B05,Clip 16,visual_assets/pure/micro_storyboard/B05/MSB152_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB152_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_PHONE_MSB152.png
MSB153,micro_storyboard,B05,Clip 16,visual_assets/pure/micro_storyboard/B05/MSB153_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB153_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_PHONE_MSB153.png
MSB154,micro_storyboard,B05,Clip 16,visual_assets/pure/micro_storyboard/B05/MSB154_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB154_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S6_CORRIDOR_PHONE_SHOCK,????????????,whitebox_renders_v2/B05/WB2_PHONE_MSB154.png
MSB155,micro_storyboard,B06,Clip 17,visual_assets/pure/micro_storyboard/B06/MSB155_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB155_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S7_PHONE_ELECTRONICIZATION,?????,whitebox_renders_v2/B06/WB2_PHONE_MSB155.png
MSB156,micro_storyboard,B06,Clip 17,visual_assets/pure/micro_storyboard/B06/MSB156_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB156_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S7_PHONE_ELECTRONICIZATION,?????,whitebox_renders_v2/B06/WB2_PHONE_MSB156.png
MSB157,micro_storyboard,B06,Clip 17,visual_assets/pure/micro_storyboard/B06/MSB157_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB157_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S7_PHONE_ELECTRONICIZATION,?????,whitebox_renders_v2/B06/WB2_PHONE_MSB157.png
MSB158,micro_storyboard,B06,Clip 17,visual_assets/pure/micro_storyboard/B06/MSB158_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB158_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S7_PHONE_ELECTRONICIZATION,?????,whitebox_renders_v2/B06/WB2_PHONE_MSB158.png
MSB159,micro_storyboard,B06,Clip 17,visual_assets/pure/micro_storyboard/B06/MSB159_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB159_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S7_PHONE_ELECTRONICIZATION,?????,whitebox_renders_v2/B06/WB2_PHONE_MSB159.png
MSB160,micro_storyboard,B06,Clip 17,visual_assets/pure/micro_storyboard/B06/MSB160_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB160_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S7_PHONE_ELECTRONICIZATION,?????,whitebox_renders_v2/B06/WB2_PHONE_MSB160.png
MSB161,micro_storyboard,B06,Clip 17,visual_assets/pure/micro_storyboard/B06/MSB161_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB161_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S7_PHONE_ELECTRONICIZATION,?????,whitebox_renders_v2/B06/WB2_PHONE_MSB161.png
MSB162,micro_storyboard,B06,Clip 18,visual_assets/pure/micro_storyboard/B06/MSB162_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB162_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S7_PHONE_ELECTRONICIZATION,?????,whitebox_renders_v2/B06/WB2_PHONE_MSB162.png
MSB163,micro_storyboard,B06,Clip 18,visual_assets/pure/micro_storyboard/B06/MSB163_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB163_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S7_PHONE_ELECTRONICIZATION,?????,whitebox_renders_v2/B06/WB2_PHONE_MSB163.png
MSB164,micro_storyboard,B06,Clip 18,visual_assets/pure/micro_storyboard/B06/MSB164_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB164_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S7_PHONE_ELECTRONICIZATION,?????,whitebox_renders_v2/B06/WB2_PHONE_MSB164.png
MSB165,micro_storyboard,B06,Clip 18,visual_assets/pure/micro_storyboard/B06/MSB165_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB165_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S7_PHONE_ELECTRONICIZATION,?????,whitebox_renders_v2/B06/WB2_PHONE_MSB165.png
MSB166,micro_storyboard,B06,Clip 18,visual_assets/pure/micro_storyboard/B06/MSB166_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB166_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S7_PHONE_ELECTRONICIZATION,?????,whitebox_renders_v2/B06/WB2_PHONE_MSB166.png
MSB167,micro_storyboard,B06,Clip 18,visual_assets/pure/micro_storyboard/B06/MSB167_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB167_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S7_PHONE_ELECTRONICIZATION,?????,whitebox_renders_v2/B06/WB2_PHONE_MSB167.png
MSB168,micro_storyboard,B06,Clip 18,visual_assets/pure/micro_storyboard/B06/MSB168_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB168_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S7_PHONE_ELECTRONICIZATION,?????,whitebox_renders_v2/B06/WB2_PHONE_MSB168.png
MSB169,micro_storyboard,B06,Clip 18,visual_assets/pure/micro_storyboard/B06/MSB169_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB169_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S7_PHONE_ELECTRONICIZATION,?????,whitebox_renders_v2/B06/WB2_PHONE_MSB169.png
MSB170,micro_storyboard,B06,Clip 19,visual_assets/pure/micro_storyboard/B06/MSB170_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB170_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB170.png
MSB171,micro_storyboard,B06,Clip 19,visual_assets/pure/micro_storyboard/B06/MSB171_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB171_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB171.png
MSB172,micro_storyboard,B06,Clip 19,visual_assets/pure/micro_storyboard/B06/MSB172_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB172_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB172.png
MSB173,micro_storyboard,B06,Clip 19,visual_assets/pure/micro_storyboard/B06/MSB173_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB173_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB173.png
MSB174,micro_storyboard,B06,Clip 19,visual_assets/pure/micro_storyboard/B06/MSB174_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB174_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB174.png
MSB175,micro_storyboard,B06,Clip 19,visual_assets/pure/micro_storyboard/B06/MSB175_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB175_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB175.png
MSB176,micro_storyboard,B06,Clip 19,visual_assets/pure/micro_storyboard/B06/MSB176_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB176_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB176.png
MSB177,micro_storyboard,B06,Clip 19,visual_assets/pure/micro_storyboard/B06/MSB177_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB177_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB177.png
MSB178,micro_storyboard,B06,Clip 20,visual_assets/pure/micro_storyboard/B06/MSB178_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB178_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB178.png
MSB179,micro_storyboard,B06,Clip 20,visual_assets/pure/micro_storyboard/B06/MSB179_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB179_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB179.png
MSB180,micro_storyboard,B06,Clip 20,visual_assets/pure/micro_storyboard/B06/MSB180_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB180_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB180.png
MSB181,micro_storyboard,B06,Clip 20,visual_assets/pure/micro_storyboard/B06/MSB181_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB181_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB181.png
MSB182,micro_storyboard,B06,Clip 20,visual_assets/pure/micro_storyboard/B06/MSB182_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB182_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB182.png
MSB183,micro_storyboard,B06,Clip 20,visual_assets/pure/micro_storyboard/B06/MSB183_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB183_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB183.png
MSB184,micro_storyboard,B06,Clip 20,visual_assets/pure/micro_storyboard/B06/MSB184_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB184_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB184.png
MSB185,micro_storyboard,B06,Clip 20,visual_assets/pure/micro_storyboard/B06/MSB185_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB185_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB185.png
MSB186,micro_storyboard,B06,Clip 20,visual_assets/pure/micro_storyboard/B06/MSB186_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB186_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB186.png
MSB187,micro_storyboard,B06,Clip 20,visual_assets/pure/micro_storyboard/B06/MSB187_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB187_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB187.png
MSB188,micro_storyboard,B06,Clip 20,visual_assets/pure/micro_storyboard/B06/MSB188_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB188_v001_annotated.png,exports/micro_storyboard_pure_image_prompts.csv,exports/micro_storyboard_annotation_metadata.csv,planned,S8_8BIT_TRANSLATED,8-bit ??,whitebox_renders_v2/B06/WB2_8BIT_MSB188.png
CHR_BRO_A_FRONT,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BRO_A_FRONT_v001.png,visual_assets/annotated/character_design_v2/CHR_BRO_A_FRONT_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BRO_A_TURN,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BRO_A_TURN_v001.png,visual_assets/annotated/character_design_v2/CHR_BRO_A_TURN_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BRO_A_EXP,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BRO_A_EXP_v001.png,visual_assets/annotated/character_design_v2/CHR_BRO_A_EXP_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BRO_A_POSE,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BRO_A_POSE_v001.png,visual_assets/annotated/character_design_v2/CHR_BRO_A_POSE_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BRO_B_FRONT,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BRO_B_FRONT_v001.png,visual_assets/annotated/character_design_v2/CHR_BRO_B_FRONT_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BRO_B_TURN,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BRO_B_TURN_v001.png,visual_assets/annotated/character_design_v2/CHR_BRO_B_TURN_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BRO_B_EXP,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BRO_B_EXP_v001.png,visual_assets/annotated/character_design_v2/CHR_BRO_B_EXP_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BRO_B_POSE,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BRO_B_POSE_v001.png,visual_assets/annotated/character_design_v2/CHR_BRO_B_POSE_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BRO_C_FRONT,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BRO_C_FRONT_v001.png,visual_assets/annotated/character_design_v2/CHR_BRO_C_FRONT_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BRO_C_TURN,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BRO_C_TURN_v001.png,visual_assets/annotated/character_design_v2/CHR_BRO_C_TURN_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BRO_C_EXP,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BRO_C_EXP_v001.png,visual_assets/annotated/character_design_v2/CHR_BRO_C_EXP_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BRO_C_POSE,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BRO_C_POSE_v001.png,visual_assets/annotated/character_design_v2/CHR_BRO_C_POSE_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BLY_A_FRONT,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BLY_A_FRONT_v001.png,visual_assets/annotated/character_design_v2/CHR_BLY_A_FRONT_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BLY_A_TURN,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BLY_A_TURN_v001.png,visual_assets/annotated/character_design_v2/CHR_BLY_A_TURN_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BLY_A_EXP,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BLY_A_EXP_v001.png,visual_assets/annotated/character_design_v2/CHR_BLY_A_EXP_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BLY_A_POSE,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BLY_A_POSE_v001.png,visual_assets/annotated/character_design_v2/CHR_BLY_A_POSE_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BLY_B_FRONT,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BLY_B_FRONT_v001.png,visual_assets/annotated/character_design_v2/CHR_BLY_B_FRONT_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BLY_B_TURN,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BLY_B_TURN_v001.png,visual_assets/annotated/character_design_v2/CHR_BLY_B_TURN_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BLY_B_EXP,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BLY_B_EXP_v001.png,visual_assets/annotated/character_design_v2/CHR_BLY_B_EXP_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
CHR_BLY_B_POSE,character_design_v2,CHAR,17_character_sheet_generation_prompts_v2.md,visual_assets/pure/character_design_v2/CHR_BLY_B_POSE_v001.png,visual_assets/annotated/character_design_v2/CHR_BLY_B_POSE_v001_annotated.png,17_character_sheet_generation_prompts_v2.md,16_character_design_bible_v2.md,planned,,,
