panel_id,batch,clip,clip_title,priority,story_stage,pure_path,annotated_path,whitebox_reference_path,status,production_order,notes
MSB128,B05,13,进入废楼,B,S6_CORRIDOR_PHONE_SHOCK,visual_assets/pure/micro_storyboard/B05/MSB128_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB128_v001_annotated.png,whitebox_renders_v2/B05/WB2_CORRIDOR_MSB128.png,queued,151,generate pure first; annotate only after QA pass
MSB133,B05,14,无限走廊,B,S6_CORRIDOR_PHONE_SHOCK,visual_assets/pure/micro_storyboard/B05/MSB133_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB133_v001_annotated.png,whitebox_renders_v2/B05/WB2_CORRIDOR_MSB133.png,queued,152,generate pure first; annotate only after QA pass
MSB135,B05,14,无限走廊,B,S6_CORRIDOR_PHONE_SHOCK,visual_assets/pure/micro_storyboard/B05/MSB135_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB135_v001_annotated.png,whitebox_renders_v2/B05/WB2_CORRIDOR_MSB135.png,queued,153,generate pure first; annotate only after QA pass
MSB144,B05,15,远处电话亭,B,S6_CORRIDOR_PHONE_SHOCK,visual_assets/pure/micro_storyboard/B05/MSB144_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB144_v001_annotated.png,whitebox_renders_v2/B05/WB2_PHONE_MSB144.png,queued,154,generate pure first; annotate only after QA pass
MSB145,B05,15,远处电话亭,B,S6_CORRIDOR_PHONE_SHOCK,visual_assets/pure/micro_storyboard/B05/MSB145_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB145_v001_annotated.png,whitebox_renders_v2/B05/WB2_PHONE_MSB145.png,queued,155,generate pure first; annotate only after QA pass
MSB149,B05,16,靠近电话亭,B,S6_CORRIDOR_PHONE_SHOCK,visual_assets/pure/micro_storyboard/B05/MSB149_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB149_v001_annotated.png,whitebox_renders_v2/B05/WB2_PHONE_MSB149.png,queued,156,generate pure first; annotate only after QA pass
MSB153,B05,16,靠近电话亭,B,S6_CORRIDOR_PHONE_SHOCK,visual_assets/pure/micro_storyboard/B05/MSB153_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB153_v001_annotated.png,whitebox_renders_v2/B05/WB2_PHONE_MSB153.png,queued,157,generate pure first; annotate only after QA pass
MSB159,B06,17,接起电话,B,S7_PHONE_ELECTRONICIZATION,visual_assets/pure/micro_storyboard/B06/MSB159_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB159_v001_annotated.png,whitebox_renders_v2/B06/WB2_PHONE_MSB159.png,queued,158,generate pure first; annotate only after QA pass
MSB165,B06,18,电子化,B,S7_PHONE_ELECTRONICIZATION,visual_assets/pure/micro_storyboard/B06/MSB165_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB165_v001_annotated.png,whitebox_renders_v2/B06/WB2_PHONE_MSB165.png,queued,159,generate pure first; annotate only after QA pass
MSB172,B06,19,进入8-bit关卡,B,S8_8BIT_TRANSLATED,visual_assets/pure/micro_storyboard/B06/MSB172_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB172_v001_annotated.png,whitebox_renders_v2/B06/WB2_8BIT_MSB172.png,queued,160,generate pure first; annotate only after QA pass
MSB175,B06,19,进入8-bit关卡,B,S8_8BIT_TRANSLATED,visual_assets/pure/micro_storyboard/B06/MSB175_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB175_v001_annotated.png,whitebox_renders_v2/B06/WB2_8BIT_MSB175.png,queued,161,generate pure first; annotate only after QA pass
MSB180,B06,20,WIN / INSERT COIN,B,S8_8BIT_TRANSLATED,visual_assets/pure/micro_storyboard/B06/MSB180_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB180_v001_annotated.png,whitebox_renders_v2/B06/WB2_8BIT_MSB180.png,queued,162,generate pure first; annotate only after QA pass
MSB181,B06,20,WIN / INSERT COIN,B,S8_8BIT_TRANSLATED,visual_assets/pure/micro_storyboard/B06/MSB181_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB181_v001_annotated.png,whitebox_renders_v2/B06/WB2_8BIT_MSB181.png,queued,163,generate pure first; annotate only after QA pass
MSB182,B06,20,WIN / INSERT COIN,B,S8_8BIT_TRANSLATED,visual_assets/pure/micro_storyboard/B06/MSB182_v001.png,visual_assets/annotated/micro_storyboard/B06/MSB182_v001_annotated.png,whitebox_renders_v2/B06/WB2_8BIT_MSB182.png,queued,164,generate pure first; annotate only after QA pass
MSB023,B01,03,游戏厅入口,B,S1_ARCADE_PLAY,visual_assets/pure/micro_storyboard/B01/MSB023_v001.png,visual_assets/annotated/micro_storyboard/B01/MSB023_v001_annotated.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_01_ENTRANCE_WIDE_constraint_whitebox_v001.png,queued,165,generate pure first; annotate only after QA pass | SCN_ARCADE mother_style=environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png; constraint_camera=CAM_ARCADE_01_ENTRANCE_WIDE | crowd_density_revision=very_crowded_smoky; sparse v001 rejected for MSB019-MSB021
MSB025,B01,03,游戏厅入口,B,S1_ARCADE_PLAY,visual_assets/pure/micro_storyboard/B01/MSB025_v001.png,visual_assets/annotated/micro_storyboard/B01/MSB025_v001_annotated.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_DETAIL_CONTROL_PANEL_constraint_whitebox_v001.png,queued,166,generate pure first; annotate only after QA pass | SCN_ARCADE mother_style=environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png; constraint_camera=CAM_ARCADE_DETAIL_CONTROL_PANEL | crowd_density_revision=very_crowded_smoky; sparse v001 rejected for MSB019-MSB021
MSB032,B02,04,找到街霸,B,S1_ARCADE_PLAY,visual_assets/pure/micro_storyboard/B02/MSB032_v001.png,visual_assets/annotated/micro_storyboard/B02/MSB032_v001_annotated.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_02_STREET_FIGHTER_CABINET_constraint_whitebox_v001.png,queued,167,generate pure first; annotate only after QA pass | SCN_ARCADE mother_style=environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png; constraint_camera=CAM_ARCADE_02_STREET_FIGHTER_CABINET | crowd_density_revision=very_crowded_smoky; sparse v001 rejected for MSB019-MSB021
MSB033,B02,04,找到街霸,B,S1_ARCADE_PLAY,visual_assets/pure/micro_storyboard/B02/MSB033_v001.png,visual_assets/annotated/micro_storyboard/B02/MSB033_v001_annotated.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_DETAIL_CONTROL_PANEL_constraint_whitebox_v001.png,queued,168,generate pure first; annotate only after QA pass | SCN_ARCADE mother_style=environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png; constraint_camera=CAM_ARCADE_DETAIL_CONTROL_PANEL | crowd_density_revision=very_crowded_smoky; sparse v001 rejected for MSB019-MSB021
MSB036,B02,04,找到街霸,B,S1_ARCADE_PLAY,visual_assets/pure/micro_storyboard/B02/MSB036_v001.png,visual_assets/annotated/micro_storyboard/B02/MSB036_v001_annotated.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_02_STREET_FIGHTER_CABINET_constraint_whitebox_v001.png,queued,169,generate pure first; annotate only after QA pass | SCN_ARCADE mother_style=environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png; constraint_camera=CAM_ARCADE_02_STREET_FIGHTER_CABINET | crowd_density_revision=very_crowded_smoky; sparse v001 rejected for MSB019-MSB021
MSB037,B02,04,找到街霸,B,S1_ARCADE_PLAY,visual_assets/pure/micro_storyboard/B02/MSB037_v001.png,visual_assets/annotated/micro_storyboard/B02/MSB037_v001_annotated.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_DETAIL_CONTROL_PANEL_constraint_whitebox_v001.png,queued,170,generate pure first; annotate only after QA pass | SCN_ARCADE mother_style=environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png; constraint_camera=CAM_ARCADE_DETAIL_CONTROL_PANEL | crowd_density_revision=very_crowded_smoky; sparse v001 rejected for MSB019-MSB021
MSB039,B02,05,哥哥打赢老大,B,S1_ARCADE_PLAY,visual_assets/pure/micro_storyboard/B02/MSB039_v001.png,visual_assets/annotated/micro_storyboard/B02/MSB039_v001_annotated.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_DETAIL_CONTROL_PANEL_constraint_whitebox_v001.png,queued,171,generate pure first; annotate only after QA pass | SCN_ARCADE mother_style=environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png; constraint_camera=CAM_ARCADE_DETAIL_CONTROL_PANEL | crowd_density_revision=very_crowded_smoky; sparse v001 rejected for MSB019-MSB021
MSB041,B02,05,哥哥打赢老大,B,S1_ARCADE_PLAY,visual_assets/pure/micro_storyboard/B02/MSB041_v001.png,visual_assets/annotated/micro_storyboard/B02/MSB041_v001_annotated.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png,queued,172,generate pure first; annotate only after QA pass | SCN_ARCADE mother_style=environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png; constraint_camera=CAM_ARCADE_03_DUEL_OVER_SHOULDER | crowd_density_revision=very_crowded_smoky; sparse v001 rejected for MSB019-MSB021
MSB042,B02,05,哥哥打赢老大,B,S1_ARCADE_PLAY,visual_assets/pure/micro_storyboard/B02/MSB042_v001.png,visual_assets/annotated/micro_storyboard/B02/MSB042_v001_annotated.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png,queued,173,generate pure first; annotate only after QA pass | SCN_ARCADE mother_style=environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png; constraint_camera=CAM_ARCADE_03_DUEL_OVER_SHOULDER | crowd_density_revision=very_crowded_smoky; sparse v001 rejected for MSB019-MSB021
MSB048,B02,05,哥哥打赢老大,B,S1_ARCADE_PLAY,visual_assets/pure/micro_storyboard/B02/MSB048_v001.png,visual_assets/annotated/micro_storyboard/B02/MSB048_v001_annotated.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_03_DUEL_OVER_SHOULDER_constraint_whitebox_v001.png,queued,174,generate pure first; annotate only after QA pass | SCN_ARCADE mother_style=environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png; constraint_camera=CAM_ARCADE_03_DUEL_OVER_SHOULDER | crowd_density_revision=very_crowded_smoky; sparse v001 rejected for MSB019-MSB021
MSB052,B02,06,老大记仇,B,S1_ARCADE_PLAY,visual_assets/pure/micro_storyboard/B02/MSB052_v001.png,visual_assets/annotated/micro_storyboard/B02/MSB052_v001_annotated.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_04_BOSS_LOSES_REACTION_constraint_whitebox_v001.png,queued,175,generate pure first; annotate only after QA pass | SCN_ARCADE mother_style=environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png; constraint_camera=CAM_ARCADE_04_BOSS_LOSES_REACTION | crowd_density_revision=very_crowded_smoky; sparse v001 rejected for MSB019-MSB021
MSB053,B02,06,老大记仇,B,S1_ARCADE_PLAY,visual_assets/pure/micro_storyboard/B02/MSB053_v001.png,visual_assets/annotated/micro_storyboard/B02/MSB053_v001_annotated.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_04_BOSS_LOSES_REACTION_constraint_whitebox_v001.png,queued,176,generate pure first; annotate only after QA pass | SCN_ARCADE mother_style=environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png; constraint_camera=CAM_ARCADE_04_BOSS_LOSES_REACTION | crowd_density_revision=very_crowded_smoky; sparse v001 rejected for MSB019-MSB021
MSB057,B02,06,老大记仇,B,S1_ARCADE_PLAY,visual_assets/pure/micro_storyboard/B02/MSB057_v001.png,visual_assets/annotated/micro_storyboard/B02/MSB057_v001_annotated.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_04_BOSS_LOSES_REACTION_constraint_whitebox_v001.png,queued,177,generate pure first; annotate only after QA pass | SCN_ARCADE mother_style=environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png; constraint_camera=CAM_ARCADE_04_BOSS_LOSES_REACTION | crowd_density_revision=very_crowded_smoky; sparse v001 rejected for MSB019-MSB021
MSB060,B03,07,志得意满离开,B,S2_EXIT_TO_STANDOFF,visual_assets/pure/micro_storyboard/B03/MSB060_v001.png,visual_assets/annotated/micro_storyboard/B03/MSB060_v001_annotated.png,whitebox_renders_v2/B03/WB2_EXIT_MSB060.png,queued,178,generate pure first; annotate only after QA pass
MSB061,B03,07,志得意满离开,B,S2_EXIT_TO_STANDOFF,visual_assets/pure/micro_storyboard/B03/MSB061_v001.png,visual_assets/annotated/micro_storyboard/B03/MSB061_v001_annotated.png,whitebox_renders_v2/B03/WB2_EXIT_MSB061.png,queued,179,generate pure first; annotate only after QA pass
MSB068,B03,08,偏僻小路,B,S2_EXIT_TO_STANDOFF,visual_assets/pure/micro_storyboard/B03/MSB068_v001.png,visual_assets/annotated/micro_storyboard/B03/MSB068_v001_annotated.png,whitebox_renders_v2/B03/WB2_ALLEY_MSB068.png,queued,180,generate pure first; annotate only after QA pass
MSB074,B03,08,偏僻小路,B,S2_EXIT_TO_STANDOFF,visual_assets/pure/micro_storyboard/B03/MSB074_v001.png,visual_assets/annotated/micro_storyboard/B03/MSB074_v001_annotated.png,whitebox_renders_v2/B03/WB2_ALLEY_MSB074.png,queued,181,generate pure first; annotate only after QA pass
MSB079,B03,09,四人堵路,B,S2_EXIT_TO_STANDOFF,visual_assets/pure/micro_storyboard/B03/MSB079_v001.png,visual_assets/annotated/micro_storyboard/B03/MSB079_v001_annotated.png,whitebox_renders_v2/B03/WB2_ALLEY_MSB079.png,queued,182,generate pure first; annotate only after QA pass
MSB080,B03,09,四人堵路,B,S2_EXIT_TO_STANDOFF,visual_assets/pure/micro_storyboard/B03/MSB080_v001.png,visual_assets/annotated/micro_storyboard/B03/MSB080_v001_annotated.png,whitebox_renders_v2/B03/WB2_ALLEY_MSB080.png,queued,183,generate pure first; annotate only after QA pass
MSB083,B03,09,四人堵路,B,S2_EXIT_TO_STANDOFF,visual_assets/pure/micro_storyboard/B03/MSB083_v001.png,visual_assets/annotated/micro_storyboard/B03/MSB083_v001_annotated.png,whitebox_renders_v2/B03/WB2_ALLEY_MSB083.png,queued,184,generate pure first; annotate only after QA pass
MSB126,B05,13,进入废楼,C,S6_CORRIDOR_PHONE_SHOCK,visual_assets/pure/micro_storyboard/B05/MSB126_v001.png,visual_assets/annotated/micro_storyboard/B05/MSB126_v001_annotated.png,whitebox_renders_v2/B05/WB2_CORRIDOR_MSB126.png,queued,185,generate pure first; annotate only after QA pass
MSB026,B01,03,游戏厅入口,C,S1_ARCADE_PLAY,visual_assets/pure/micro_storyboard/B01/MSB026_v001.png,visual_assets/annotated/micro_storyboard/B01/MSB026_v001_annotated.png,environment_lookdev/SCN_ARCADE/camera_whiteboxes_v001/CAM_ARCADE_CEILING_PRESSURE_constraint_whitebox_v001.png,queued,186,generate pure first; annotate only after QA pass | SCN_ARCADE mother_style=environment_lookdev/SCN_ARCADE/SCN_ARCADE_lookdev_A_entrance_wide_v002_game_screens.png; constraint_camera=CAM_ARCADE_CEILING_PRESSURE | crowd_density_revision=very_crowded_smoky; sparse v001 rejected for MSB019-MSB021
MSB063,B03,07,志得意满离开,C,S2_EXIT_TO_STANDOFF,visual_assets/pure/micro_storyboard/B03/MSB063_v001.png,visual_assets/annotated/micro_storyboard/B03/MSB063_v001_annotated.png,whitebox_renders_v2/B03/WB2_EXIT_MSB063.png,queued,187,generate pure first; annotate only after QA pass
MSB069,B03,08,偏僻小路,C,S2_EXIT_TO_STANDOFF,visual_assets/pure/micro_storyboard/B03/MSB069_v001.png,visual_assets/annotated/micro_storyboard/B03/MSB069_v001_annotated.png,whitebox_renders_v2/B03/WB2_ALLEY_MSB069.png,queued,188,generate pure first; annotate only after QA pass
